timestamp,activeOrders, sells,buys, digest
Sun Feb 15 10:21:20 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:24:20 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:27:21 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:30:22 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:33:22 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:36:25 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:39:25 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:42:26 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 634.27@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:45:29 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:48:28 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:51:29 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:54:30 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 10:57:31 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:00:32 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:03:32 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:06:36 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 616.83@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:09:35 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:12:39 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:15:44 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:18:38 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:21:40 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:24:45 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:27:41 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:30:42 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:33:44 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:36:44 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:39:45 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:42:46 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:45:47 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:48:48 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8400.32@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:51:52 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:54:50 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 11:57:52 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:00:52 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:03:55 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:06:55 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:09:55 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:13:15 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:17:19 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:18:59 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:22:01 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:25:00 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8388.09@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:28:01 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:31:02 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:34:03 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:37:05 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:40:07 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:43:06 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:46:07 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:49:08 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:52:08 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:55:10 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 12:58:10 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:01:15 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:04:13 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:07:14 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:10:14 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:13:17 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:16:18 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:19:19 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:22:20 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:25:20 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:28:20 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:31:22 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:34:22 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:37:25 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:40:25 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:43:26 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:46:28 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:49:29 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:52:31 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:55:30 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 13:58:31 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:01:32 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:04:33 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:07:34 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:10:35 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:13:36 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:16:37 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:19:38 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:22:40 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:25:40 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8376.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:28:44 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8366.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:31:43 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8366.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:35:06 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8366.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:37:44 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8366.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:40:45 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8346.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:43:47 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8346.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:46:47 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 8346.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:49:48 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:52:49 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:55:50 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 14:58:51 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:01:52 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:04:53 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:07:54 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:10:58 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:13:56 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:16:57 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:19:58 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:22:59 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:26:00 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:29:01 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:32:02 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:35:04 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:38:04 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:41:05 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 584.74@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:44:07 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 540.1@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:47:07 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 540.1@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5666.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:50:08 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 540.1@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5161.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:53:09 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 540.1@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5161.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
Sun Feb 15 15:56:10 UTC 2015 , 4 , 2 , 2 , 102781900 : { BUY 540.1@0.00383757} 102781959 : { BUY 2801.06@0.00383757} 102782787 : { SELL 5161.75@0.00387227} 102782814 : { SELL 8400.32@0.00387227} 
